link,outlet,party,avg_sentence_sentiment_textblob,avg_sentence_subjectivity_textblob,sentence_count
http://www.newslaundry.com/2025/02/06/delhi-exit-polls-axis-my-india-todays-chanakya-join-the-chorus-to-predict-bjp-comeback,NewsLaundry,BJP,0.18333333333333335,0.3761904761904762,1
http://www.newslaundry.com/2025/02/06/delhi-exit-polls-axis-my-india-todays-chanakya-join-the-chorus-to-predict-bjp-comeback,NewsLaundry,AAP,0.18333333333333335,0.3761904761904762,1
http://www.newslaundry.com/2025/02/06/delhi-exit-polls-axis-my-india-todays-chanakya-join-the-chorus-to-predict-bjp-comeback,NewsLaundry,Congress,0.18333333333333335,0.3761904761904762,1
http://www.newslaundry.com/2025/02/05/delhi-2024-exit-polls-give-bjp-an-easy-victory-ahead-of-results-day,NewsLaundry,BJP,0.2283549783549784,0.37493734335839596,1
http://www.newslaundry.com/2025/02/05/delhi-2024-exit-polls-give-bjp-an-easy-victory-ahead-of-results-day,NewsLaundry,AAP,0.2283549783549784,0.37493734335839596,1
http://www.newslaundry.com/2025/02/05/delhi-2024-exit-polls-give-bjp-an-easy-victory-ahead-of-results-day,NewsLaundry,Congress,0.2283549783549784,0.37493734335839596,1
http://www.newslaundry.com/2025/02/01/ahead-of-delhi-polls-troubled-waters-of-yamuna-at-the-centre-of-political-slugfest,NewsLaundry,BJP,-0.01833333333333332,0.535,1
http://www.newslaundry.com/2025/02/01/ahead-of-delhi-polls-troubled-waters-of-yamuna-at-the-centre-of-political-slugfest,NewsLaundry,AAP,-0.01833333333333332,0.535,1
http://www.newslaundry.com/2025/02/01/ahead-of-delhi-polls-troubled-waters-of-yamuna-at-the-centre-of-political-slugfest,NewsLaundry,Congress,-0.01833333333333332,0.535,1
http://www.newslaundry.com/2025/02/01/another-election-show-can-modi-magic-work-in-delhi,NewsLaundry,BJP,0.3107142857142857,0.6797619047619047,1
http://www.newslaundry.com/2025/01/31/hate-speech-and-accusations-of-bribing-voters-parvesh-verma-takes-on-kejriwal-in-new-delhi-battle,NewsLaundry,BJP,-0.0017045454545454586,0.3943181818181818,1
http://www.newslaundry.com/2025/01/31/hate-speech-and-accusations-of-bribing-voters-parvesh-verma-takes-on-kejriwal-in-new-delhi-battle,NewsLaundry,AAP,-0.0017045454545454586,0.3943181818181818,1
http://www.newslaundry.com/2025/01/31/hate-speech-and-accusations-of-bribing-voters-parvesh-verma-takes-on-kejriwal-in-new-delhi-battle,NewsLaundry,Congress,-0.0017045454545454586,0.3943181818181818,1
http://www.newslaundry.com/2025/01/31/manifestoes-on-air-pollution-aap-silent-bjp-vows-50-drop-cong-offers-little,NewsLaundry,BJP,-0.013988095238095235,0.3073809523809524,1
http://www.newslaundry.com/2025/01/31/manifestoes-on-air-pollution-aap-silent-bjp-vows-50-drop-cong-offers-little,NewsLaundry,AAP,-0.013988095238095235,0.3073809523809524,1
http://www.newslaundry.com/2025/01/31/manifestoes-on-air-pollution-aap-silent-bjp-vows-50-drop-cong-offers-little,NewsLaundry,Congress,-0.013988095238095235,0.3073809523809524,1
http://www.newslaundry.com/2025/01/31/what-choice-do-we-have-anger-and-apathy-in-delhi-seats-with-decisive-sikh-vote,NewsLaundry,BJP,0.03439980158730158,0.30436507936507934,1
http://www.newslaundry.com/2025/01/31/what-choice-do-we-have-anger-and-apathy-in-delhi-seats-with-decisive-sikh-vote,NewsLaundry,AAP,0.03439980158730158,0.30436507936507934,1
http://www.newslaundry.com/2025/01/31/what-choice-do-we-have-anger-and-apathy-in-delhi-seats-with-decisive-sikh-vote,NewsLaundry,Congress,0.03439980158730158,0.30436507936507934,1
http://www.newslaundry.com/2025/01/25/delhi-cm-atishi-on-unkept-jobs-promise-aaps-soft-hindutva-kejriwals-future,NewsLaundry,BJP,0.11904761904761904,0.3662698412698413,1
http://www.newslaundry.com/2025/01/25/delhi-cm-atishi-on-unkept-jobs-promise-aaps-soft-hindutva-kejriwals-future,NewsLaundry,AAP,0.11904761904761904,0.3662698412698413,1
http://www.newslaundry.com/2025/01/22/final-voter-list-in-kejriwals-constituency-out-how-many-were-added-or-deleted,NewsLaundry,BJP,0.09899118738404453,0.43520021645021645,1
http://www.newslaundry.com/2025/01/22/final-voter-list-in-kejriwals-constituency-out-how-many-were-added-or-deleted,NewsLaundry,AAP,0.09899118738404453,0.43520021645021645,1
http://www.newslaundry.com/2025/01/21/inside-the-delhi-assembly-which-has-never-voted-for-aap,NewsLaundry,BJP,0.26666666666666666,0.15555555555555556,1
http://www.newslaundry.com/2025/01/21/inside-the-delhi-assembly-which-has-never-voted-for-aap,NewsLaundry,AAP,0.26666666666666666,0.15555555555555556,1
http://www.newslaundry.com/2025/01/21/inside-the-delhi-assembly-which-has-never-voted-for-aap,NewsLaundry,Congress,0.26666666666666666,0.15555555555555556,1
https://www.ndtv.com/opinion/bjps-choice-for-delhi-cm-rekha-gupta-follows-script-refined-over-10-years-7754573,NDTV,BJP,0.10321255133755132,0.4487535381285379,1
https://www.ndtv.com/opinion/bjps-choice-for-delhi-cm-rekha-gupta-follows-script-refined-over-10-years-7754573,NDTV,AAP,0.10321255133755132,0.4487535381285379,1
https://www.ndtv.com/opinion/delhi-elections-delhi-yeh-dilli-maange-more-7687273,NDTV,BJP,0.05988326189939092,0.36034914905882653,1
https://www.ndtv.com/opinion/delhi-elections-delhi-yeh-dilli-maange-more-7687273,NDTV,AAP,0.05988326189939092,0.36034914905882653,1
https://www.ndtv.com/opinion/with-delhi-congress-sends-a-strong-message-to-allies-7683510,NDTV,BJP,0.13681758056758053,0.4932830286996954,1
https://www.ndtv.com/opinion/with-delhi-congress-sends-a-strong-message-to-allies-7683510,NDTV,AAP,0.13681758056758053,0.4932830286996954,1
https://www.ndtv.com/opinion/with-delhi-congress-sends-a-strong-message-to-allies-7683510,NDTV,Congress,0.13681758056758053,0.4932830286996954,1
https://www.ndtv.com/opinion/how-the-middle-class-turned-delhis-fate-7678035,NDTV,BJP,0.07463229231086375,0.4315643681715111,1
https://www.ndtv.com/opinion/how-the-middle-class-turned-delhis-fate-7678035,NDTV,AAP,0.07463229231086375,0.4315643681715111,1
https://www.ndtv.com/opinion/how-the-middle-class-turned-delhis-fate-7678035,NDTV,Congress,0.07463229231086375,0.4315643681715111,1
https://www.ndtv.com/opinion/delhi-elections-how-bjp-turned-its-weakness-into-an-advantage-7665258,NDTV,BJP,0.1628314393939394,0.4901920995670995,1
https://www.ndtv.com/opinion/delhi-elections-how-bjp-turned-its-weakness-into-an-advantage-7665258,NDTV,AAP,0.1628314393939394,0.4901920995670995,1
https://www.ndtv.com/opinion/delhi-elections-how-bjp-turned-its-weakness-into-an-advantage-7665258,NDTV,Congress,0.1628314393939394,0.4901920995670995,1
https://www.ndtv.com/opinion/delhi-polls-and-aap-rout-is-this-a-setback-or-a-wipeout-only-kejriwal-can-decide-7663263,NDTV,BJP,0.07115650553150552,0.38605850168350164,1
https://www.ndtv.com/opinion/delhi-polls-and-aap-rout-is-this-a-setback-or-a-wipeout-only-kejriwal-can-decide-7663263,NDTV,AAP,0.07115650553150552,0.38605850168350164,1
https://www.ndtv.com/opinion/delhi-polls-and-aap-rout-is-this-a-setback-or-a-wipeout-only-kejriwal-can-decide-7663263,NDTV,Congress,0.07115650553150552,0.38605850168350164,1
https://www.ndtv.com/opinion/aap-vs-bjp-in-delhi-why-its-raining-manifestos-7550072,NDTV,BJP,0.03342245989304813,0.3604278074866309,1
https://www.ndtv.com/opinion/aap-vs-bjp-in-delhi-why-its-raining-manifestos-7550072,NDTV,AAP,0.03342245989304813,0.3604278074866309,1
https://www.ndtv.com/opinion/aap-vs-bjp-in-delhi-why-its-raining-manifestos-7550072,NDTV,Congress,0.03342245989304813,0.3604278074866309,1
https://www.ndtv.com/opinion/aap-vs-bjp-who-will-charm-delhis-middle-class-7540350,NDTV,BJP,0.1351357560568087,0.3302081592871067,1
https://www.ndtv.com/opinion/aap-vs-bjp-who-will-charm-delhis-middle-class-7540350,NDTV,AAP,0.1351357560568087,0.3302081592871067,1
https://www.ndtv.com/opinion/aap-vs-bjp-who-will-charm-delhis-middle-class-7540350,NDTV,Congress,0.1351357560568087,0.3302081592871067,1
https://www.ndtv.com/opinion/why-does-the-bjp-need-congresss-help-in-delhi-7496046,NDTV,BJP,0.05791083916083915,0.4225004162504164,1
https://www.ndtv.com/opinion/why-does-the-bjp-need-congresss-help-in-delhi-7496046,NDTV,AAP,0.05791083916083915,0.4225004162504164,1
https://www.ndtv.com/opinion/why-does-the-bjp-need-congresss-help-in-delhi-7496046,NDTV,Congress,0.05791083916083915,0.4225004162504164,1
https://www.ndtv.com/opinion/delhi-elections-bjp-still-hasnt-found-an-answer-to-kejriwal-7478022,NDTV,BJP,0.09643472317156532,0.4305292777398041,1
https://www.ndtv.com/opinion/delhi-elections-bjp-still-hasnt-found-an-answer-to-kejriwal-7478022,NDTV,AAP,0.09643472317156532,0.4305292777398041,1
https://www.ndtv.com/opinion/delhi-elections-bjp-still-hasnt-found-an-answer-to-kejriwal-7478022,NDTV,Congress,0.09643472317156532,0.4305292777398041,1
https://www.ndtv.com/opinion/opinion-will-delhi-spring-a-surprise-for-bjp-this-year-7418673,NDTV,BJP,0.06823593073593075,0.3001082251082251,1
https://www.ndtv.com/opinion/opinion-will-delhi-spring-a-surprise-for-bjp-this-year-7418673,NDTV,AAP,0.06823593073593075,0.3001082251082251,1
https://www.republicworld.com/opinion/rekha-gupta-as-delhi-cm-pm-modis-masterstroke,Republic,BJP,0.14816586921850083,0.47590377458798505,1
https://www.republicworld.com/opinion/rekha-gupta-as-delhi-cm-pm-modis-masterstroke,Republic,AAP,0.14816586921850083,0.47590377458798505,1
https://www.republicworld.com/opinion/rekha-gupta-as-delhi-cm-pm-modis-masterstroke,Republic,Congress,0.14816586921850083,0.47590377458798505,1
https://www.republicworld.com/opinion/why-bjp-picked-rekha-gupta-as-the-delhi-chief-minister,Republic,BJP,0.1383116883116883,0.5991341991341991,1
https://timesofindia.indiatimes.com/blogs/toi-editorials/start-small-in-capital/,TimesOfIndia,BJP,0.045776311502117945,0.3874144672531769,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/why-power-makes-aam-aadmi-khaas/,TimesOfIndia,AAP,0.2333333333333333,0.6277777777777778,1
https://timesofindia.indiatimes.com/blogs/toi-editorials/lesson-no-1/,TimesOfIndia,AAP,-0.006076388888888891,0.2589342948717948,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/what-delhi-said-and-what-delhi-wants/,TimesOfIndia,BJP,0.17534511784511786,0.35704545454545444,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/what-delhi-said-and-what-delhi-wants/,TimesOfIndia,AAP,0.17534511784511786,0.35704545454545444,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/as-kejriwals-delhi-model-loses-aapeal-two-key-questions-for-national-politics/,TimesOfIndia,BJP,0.004304861804861802,0.43879703629703626,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/as-kejriwals-delhi-model-loses-aapeal-two-key-questions-for-national-politics/,TimesOfIndia,AAP,0.004304861804861802,0.43879703629703626,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/as-kejriwals-delhi-model-loses-aapeal-two-key-questions-for-national-politics/,TimesOfIndia,Congress,0.004304861804861802,0.43879703629703626,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-battle-for-the-capital/,TimesOfIndia,BJP,0.15166666666666667,0.3633333333333334,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-battle-for-the-capital/,TimesOfIndia,AAP,0.15166666666666667,0.3633333333333334,1
https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-battle-for-the-capital/,TimesOfIndia,Congress,0.15166666666666667,0.3633333333333334,1
https://timesofindia.indiatimes.com/blogs/toi-editorials/water-and-voter/,TimesOfIndia,BJP,0.1474761904761905,0.33838095238095245,1
https://timesofindia.indiatimes.com/blogs/toi-editorials/water-and-voter/,TimesOfIndia,AAP,0.1474761904761905,0.33838095238095245,1
https://www.hindustantimes.com/opinion/bjps-ncr-moment-show-intent-to-address-pollution-101739806527202.html,HindusanTimes,BJP,0.06362670068027212,0.37387329931972796,1
https://www.hindustantimes.com/opinion/keeping-up-with-up-lessons-from-delhi-victory-for-uttar-pradesh-and-the-country-101739284438785.html,HindusanTimes,BJP,0.1926984126984127,0.37164835164835164,1
https://www.hindustantimes.com/opinion/keeping-up-with-up-lessons-from-delhi-victory-for-uttar-pradesh-and-the-country-101739284438785.html,HindusanTimes,AAP,0.1926984126984127,0.37164835164835164,1
https://www.hindustantimes.com/opinion/keeping-up-with-up-lessons-from-delhi-victory-for-uttar-pradesh-and-the-country-101739284438785.html,HindusanTimes,Congress,0.1926984126984127,0.37164835164835164,1
https://www.hindustantimes.com/opinion/delhi-results-are-likely-to-weaken-india-bloc-101739111725216.html,HindusanTimes,BJP,0.12136734693877553,0.39322448979591845,1
https://www.hindustantimes.com/opinion/delhi-results-are-likely-to-weaken-india-bloc-101739111725216.html,HindusanTimes,AAP,0.12136734693877553,0.39322448979591845,1
https://www.hindustantimes.com/opinion/delhi-results-are-likely-to-weaken-india-bloc-101739111725216.html,HindusanTimes,Congress,0.12136734693877553,0.39322448979591845,1
https://www.hindustantimes.com/opinion/delhi-debacle-tells-a-tale-of-kejriwal-s-fall-101739111548611.html,HindusanTimes,BJP,0.14224666178891535,0.4071062740076825,1
https://www.hindustantimes.com/opinion/delhi-debacle-tells-a-tale-of-kejriwal-s-fall-101739111548611.html,HindusanTimes,AAP,0.14224666178891535,0.4071062740076825,1
https://www.hindustantimes.com/opinion/delhi-debacle-tells-a-tale-of-kejriwal-s-fall-101739111548611.html,HindusanTimes,Congress,0.14224666178891535,0.4071062740076825,1
https://www.hindustantimes.com/opinion/how-the-aap-lost-its-plot-and-office-in-delhi-101739028604070.html,HindusanTimes,BJP,0.126754230617867,0.3252302243211334,1
https://www.hindustantimes.com/opinion/how-the-aap-lost-its-plot-and-office-in-delhi-101739028604070.html,HindusanTimes,AAP,0.126754230617867,0.3252302243211334,1
https://www.hindustantimes.com/opinion/how-the-aap-lost-its-plot-and-office-in-delhi-101739028604070.html,HindusanTimes,Congress,0.126754230617867,0.3252302243211334,1
https://www.hindustantimes.com/opinion/what-explains-the-big-bjp-win-in-the-capital-101739028597471.html,HindusanTimes,BJP,0.1390631764069264,0.46617536976911983,1
https://www.hindustantimes.com/opinion/what-explains-the-big-bjp-win-in-the-capital-101739028597471.html,HindusanTimes,AAP,0.1390631764069264,0.46617536976911983,1
https://www.hindustantimes.com/opinion/what-explains-the-big-bjp-win-in-the-capital-101739028597471.html,HindusanTimes,Congress,0.1390631764069264,0.46617536976911983,1
https://www.livemint.com/opinion/online-views/delhi-middle-class-voters-bjp-won-election-narendra-modi-arvind-kejriwal-aap-atishi-bjp-mlas-parvesh-verma-kalkaji-11739171710891.html,Mint,BJP,0.07193877551020408,0.29777365491651214,1
https://www.livemint.com/opinion/online-views/delhi-middle-class-voters-bjp-won-election-narendra-modi-arvind-kejriwal-aap-atishi-bjp-mlas-parvesh-verma-kalkaji-11739171710891.html,Mint,AAP,0.07193877551020408,0.29777365491651214,1
https://www.livemint.com/opinion/online-views/delhi-election-result-aap-aam-aadmi-party-bjp-bharatiya-janata-party-arvind-kejriwal-atishi-new-cm-narendra-modi-lose-11739096797275.html,Mint,BJP,0.040624999999999994,0.47968750000000004,1
https://www.livemint.com/opinion/online-views/delhi-election-result-aap-aam-aadmi-party-bjp-bharatiya-janata-party-arvind-kejriwal-atishi-new-cm-narendra-modi-lose-11739096797275.html,Mint,AAP,0.040624999999999994,0.47968750000000004,1
